cu128,cuda,16,96,13,0,131345,106853,0.806913,0.184949,1.37453e+06
cu128,cuda,16,96,14,0,139424,110690,0.742249,0.192678,1.47802e+06
cu128,cuda,16,96,15,0,148925,121274,0.70779,0.161378,1.58342e+06
cu128,cuda,16,96,16,0,135938,112748,0.800832,0.164718,1.69229e+06
cu128,cuda,16,96,17,0,148665,117880,0.707734,0.184828,1.7975e+06
cu128,cuda,16,96,18,0,146994,117608,0.732764,0.183087,1.90522e+06
cu128,cuda,16,96,19,0,127122,105104,0.830693,0.17402,2.01082e+06
cu128,cuda,16,128,1,0,12843,12088,8.13234,0.508252,104448
cu128,cuda,16,128,2,0,145060,126613,0.72709,0.105937,209920
cu128,cuda,16,128,3,0,156612,126596,0.681632,0.161614,316672
cu128,cuda,16,128,4,0,143965,115313,0.725507,0.180267,421120
cu128,cuda,16,128,5,0,147533,118442,0.730518,0.179423,528896
cu128,cuda,16,128,6,0,139771,115252,0.763763,0.162483,635648
cu128,cuda,16,128,7,0,142385,116565,0.735357,0.162883,740352
cu128,cuda,16,128,8,0,142269,117170,0.764745,0.163816,849152
cu128,cuda,16,128,9,0,136520,112730,0.776322,0.16383,955136
cu128,cuda,16,128,10,0,129821,107000,0.804552,0.171595,1.05958e+06
cu128,cuda,16,128,11,0,135246,110934,0.777956,0.170495,1.1648e+06
cu128,cuda,16,128,12,0,129954,107412,0.81358,0.170737,1.27053e+06
cu128,cuda,16,128,13,0,137105,110689,0.784216,0.187149,1.37805e+06
cu128,cuda,16,128,14,0,135468,112540,0.771012,0.157084,1.4825e+06
cu128,cuda,16,128,15,0,136545,112718,0.808054,0.170812,1.59283e+06
cu128,cuda,16,128,16,0,129303,107125,0.811731,0.168057,1.69779e+06
cu128,cuda,16,128,17,0,139829,114666,0.752458,0.165123,1.80301e+06
cu128,cuda,16,128,18,0,137270,113475,0.762755,0.15995,1.90771e+06
cu128,cuda,16,128,19,0,142316,116513,0.744707,0.164922,2.0137e+06
cpu,cpu,16,64,1,0,25872,21432,4.14088,0.857838,107136
cpu,cpu,16,64,2,0,154550,54786,0.67499,1.22913,211456
cpu,cpu,16,64,3,0,157266,47904,0.655195,1.49575,314496
cpu,cpu,16,64,4,0,156273,46724,0.660175,1.54781,417664
cpu,cpu,16,64,5,0,154414,46892,0.662323,1.51867,519936
cpu,cpu,16,64,6,0,147303,46099,0.700378,1.53757,623104
cpu,cpu,16,64,7,0,146662,47715,0.718276,1.48947,728448
cpu,cpu,16,64,8,0,152985,47970,0.671854,1.47082,831232
cpu,cpu,16,64,9,0,157689,48093,0.660742,1.50569,935424
cpu,cpu,16,64,10,0,154825,47725,0.664696,1.49162,1.03834e+06
cpu,cpu,16,64,11,0,161481,48623,0.638882,1.48287,1.1415e+06
cpu,cpu,16,64,12,0,156157,46804,0.664765,1.55314,1.24531e+06
cpu,cpu,16,64,13,0,155554,48082,0.657469,1.46955,1.34758e+06
cpu,cpu,16,64,14,0,151905,47536,0.681688,1.49666,1.45114e+06
cpu,cpu,16,64,15,0,148486,46725,0.690486,1.50376,1.55366e+06
cpu,cpu,16,64,16,0,156573,48447,0.661365,1.47605,1.65722e+06
cpu,cpu,16,64,17,0,139331,46321,0.749638,1.50523,1.76166e+06
cpu,cpu,16,64,18,0,161340,48224,0.641028,1.50362,1.86509e+06
cpu,cpu,16,64,19,0,155487,48296,0.664337,1.47445,1.96838e+06
cpu,cpu,16,64,20,0,160453,47884,0.641382,1.50781,2.0713e+06
cpu,cpu,16,64,21,0,153167,47120,0.676908,1.52343,2.17498e+06
cpu,cpu,16,64,22,0,152467,48270,0.685891,1.48056,2.27955e+06
cpu,cpu,16,64,23,0,153721,45818,0.665307,1.56682,2.38182e+06
cpu,cpu,16,64,24,0,142270,46453,0.729652,1.50503,2.48563e+06
cpu,cpu,16,64,25,0,144404,43870,0.706462,1.61894,2.58765e+06
cpu,cpu,16,64,26,0,153811,46119,0.669909,1.56427,2.69069e+06
cpu,cpu,16,64,27,0,150026,47227,0.689373,1.50052,2.79411e+06
cpu,cpu,16,64,28,0,156238,46023,0.674253,1.61468,2.89946e+06
cpu,cpu,16,64,29,0,154649,46911,0.65966,1.51499,3.00147e+06
cu128+cdl,cuda,16,64,1,1,5868,5868,4.54418,0.558823,100736
cu128+cdl,cuda,16,64,2,1,89037,89037,0.669377,0.110598,202752
cu128+cdl,cuda,16,64,3,1,151102,111697,0.672604,0.237286,304384
cu128+cdl,cuda,16,64,4,1,130737,118871,0.646359,0.199997,404992
cu128+cdl,cuda,16,64,5,1,127212,106812,0.740863,0.216623,507264
cu128+cdl,cuda,16,64,6,1,126717,113307,0.721636,0.184362,609920
cu128+cdl,cuda,16,64,7,1,127433,108002,0.752259,0.201794,712960
cu128+cdl,cuda,16,64,8,1,134560,117249,0.698102,0.186169,816640
cu128+cdl,cuda,16,64,9,1,131771,113826,0.719444,0.18017,919040
cu128+cdl,cuda,16,64,10,1,139409,119965,0.685313,0.176804,1.02246e+06
cu128+cdl,cuda,16,64,11,1,139005,120529,0.694315,0.1712,1.12678e+06
cu128+cdl,cuda,16,64,12,1,139269,119427,0.704645,0.173145,1.23162e+06
cu128+cdl,cuda,16,64,13,1,136849,115668,0.696043,0.185925,1.33363e+06
